ticket_id,fecha_creacion,fecha_resolucion,categoria,prioridad,sucursal,doctor_asignado_id,horas_resolucion,cumple_sla,reabierto,comentario
3308,2024-12-14 22:20:52,2024-12-14 23:47:59,Reclamo,alta,Este,16,1.5,1,0,
3309,2024-02-01 23:10:23,2024-02-04 00:49:24,Sugerencia,baja,Sur,8,49.7,1,0,
3310,2024-03-20 10:04:04,2024-03-20 23:43:27,Queja,alta,Sur,8,13.7,1,0,
3311,2024-08-25 07:39:02,2024-08-26 15:25:06,Reclamo,alta,Este,14,31.8,1,0,
3312,2024-09-24 03:08:08,2024-09-28 20:44:02,Sugerencia,baja,Sur,15,113.6,1,0,
3313,2024-12-25 10:00:11,2024-12-29 10:22:17,Petición,media,Este,14,96.4,1,0,
3314,2024-09-15 18:32:49,2024-09-15 19:39:21,Sugerencia,baja,Norte,20,1.1,1,0,
3315,2024-12-29 14:56:37,2024-12-29 21:44:06,Reclamo,alta,Norte,7,6.8,1,0,
3316,2024-01-24 21:14:25,2024-01-25 18:15:52,Reclamo,alta,Sur,11,21.0,1,0,
3317,2024-06-09 09:59:02,2024-06-12 20:45:48,Sugerencia,baja,Sur,15,82.8,1,0,
3318,2024-01-29 09:57:17,2024-01-29 10:23:24,Petición,media,Norte,20,0.4,1,0,
3319,2024-09-02 21:41:08,2024-09-04 08:16:07,Queja,alta,Oeste,13,34.6,1,0,
3320,2024-08-18 23:12:15,2024-08-25 15:10:08,Sugerencia,baja,Centro,9,160.0,1,0,
3321,2024-01-24 13:05:08,2024-01-25 08:55:55,Queja,alta,Oeste,13,19.8,1,0,
3322,2024-12-30 23:57:04,,Petición,media,Norte,19,4.4,1,0,
3323,2024-03-25 00:50:39,2024-03-31 23:38:29,Sugerencia,baja,Norte,1,166.8,1,0,
3324,2024-10-21 08:07:43,2024-10-25 16:54:50,Sugerencia,baja,Norte,1,104.8,1,0,Medida gobierno ellas hombres proyectos. Obstante económico deseo aquí nivel. Creación conjunto pablo francia algunos hijo resultado.
3325,2024-04-20 09:21:07,2024-04-27 19:32:31,Sugerencia,baja,Sur,3,178.2,0,1,
3326,2024-03-31 19:32:48,2024-04-02 00:24:46,Reclamo,alta,Este,16,28.9,1,0,
3327,2024-06-01 15:41:34,2024-06-03 14:09:19,Queja,alta,Este,2,46.5,1,0,
3328,2024-02-06 10:21:45,2024-02-07 05:19:46,Queja,alta,Sur,3,19.0,1,0,
3329,2024-03-20 04:47:11,2024-03-20 13:50:27,Petición,media,Centro,9,9.1,1,0,General horas uso cabeza hubiera salud. Mira tuvo san grupos al llevar. Vista te organización carlos en.
3330,2024-06-14 01:50:22,2024-06-19 04:15:30,Sugerencia,baja,Norte,5,122.4,1,0,Compañía investigación cinco voluntad juicio importantes. Silencio internacional marco grupos. Paso la niños antes poco santa.
3331,2024-05-29 04:05:06,2024-05-30 00:49:02,Reclamo,alta,Oeste,6,20.7,1,0,
3332,2024-09-23 21:40:53,2024-09-28 13:48:55,Petición,media,Sur,8,112.1,1,0,
3333,2024-03-20 14:16:39,2024-03-20 18:49:54,Queja,alta,Norte,10,4.6,1,0,Va mitad fin mayor situación secretario. Capacidad acuerdo distintos llegar corte menor. Francisco caso teatro contenido uso gente.
3334,2024-03-18 10:42:40,2024-03-18 14:54:40,Queja,alta,Sur,8,4.2,1,0,Alrededor esas juan todavía solo hasta partes políticos. Jefe lucha importantes pasar cambio chile. Partidos llegó debe claro acciones pueblo deben noche.
3335,2024-09-09 11:56:41,2024-09-16 20:30:38,Petición,media,Sur,3,176.6,0,1,Punto incluso llegó. Corte felipe sentido buscar diciembre amigos. Habría evitar semana tratamiento de me.
3336,2024-08-02 10:48:57,2024-08-06 16:45:22,Petición,media,Sur,15,101.9,1,0,
3337,2024-10-27 08:49:38,2024-10-29 18:55:18,Queja,alta,Norte,5,58.1,0,1,"Secretario en demasiado político parte. Podía modo pie solución.
Miguel río premio varios san estamos acciones ha. Estilo comunidad sigue cierta primero propuesta tú pues."
3338,2024-08-29 13:35:27,2024-08-31 03:20:56,Reclamo,alta,Oeste,6,37.8,1,0,
3339,2024-10-15 07:13:58,2024-10-18 00:48:49,Petición,media,Sur,17,65.6,1,0,
3340,2024-08-29 10:34:24,2024-08-30 07:27:02,Queja,alta,Oeste,6,20.9,1,0,
3341,2024-09-26 20:32:11,2024-09-29 08:57:30,Queja,alta,Sur,8,60.4,0,1,
3342,2024-10-20 15:48:07,2024-10-25 08:17:10,Sugerencia,baja,Oeste,6,112.5,1,0,"Condiciones mayores sociedad explicó trabajar.
Hechos modelo hubo muchos verdad puedo mí. Fue acerca período profesional general escuela política larga."
3343,2024-11-19 20:57:00,2024-11-20 23:24:46,Queja,alta,Norte,20,26.5,1,0,
3344,2024-12-29 23:41:34,2024-12-30 16:02:00,Sugerencia,baja,Norte,5,16.3,1,0,
3345,2024-09-05 04:08:14,2024-09-08 10:45:54,Sugerencia,baja,Oeste,13,78.6,1,0,"Conciencia grande político evitar.
Mayo relaciones meses parte tiempo. Empresa armas interés cosas niños. Paciente habrá sea cuestión medidas sentido precisamente arriba."
3346,2024-06-23 22:17:43,2024-06-29 20:40:54,Sugerencia,baja,Sur,17,142.4,1,0,
3347,2024-07-09 05:38:47,2024-07-10 19:55:22,Sugerencia,baja,Centro,9,38.3,1,0,
3348,2024-05-17 08:27:20,2024-05-18 14:52:40,Sugerencia,baja,Norte,5,30.4,1,0,
3349,2024-03-29 03:47:57,2024-03-29 11:26:53,Reclamo,alta,Norte,10,7.6,1,0,Fuentes buenos concepto principios pero. Importante grandes económica imagen blanca respecto habían. Televisión qué nueva cierto razón.
3350,2024-06-12 00:04:10,2024-06-13 06:34:45,Sugerencia,baja,Oeste,13,30.5,1,0,
3351,2024-01-21 18:49:09,2024-01-23 02:45:42,Sugerencia,baja,Norte,7,31.9,1,0,
3352,2024-02-08 06:28:10,2024-02-08 21:41:02,Queja,alta,Sur,15,15.2,1,0,"Con social hombre antes encima existe debido. España fácil actitud. Rey n san e rosa haber a hora.
Pensar millones fecha han debe."
3353,2024-02-28 12:55:12,2024-03-01 19:46:09,Queja,alta,Norte,10,54.8,0,1,Nivel administración región cuales buenos. Rosa obstante hijo parte dan domingo.
3354,2024-06-30 15:56:21,2024-07-04 04:22:27,Sugerencia,baja,Centro,9,84.4,1,0,
3355,2024-06-01 10:59:34,2024-06-02 15:47:32,Sugerencia,baja,Oeste,12,28.8,1,0,
3356,2024-05-10 16:58:24,2024-05-11 01:36:21,Sugerencia,baja,Este,2,8.6,1,0,
3357,2024-08-30 08:56:09,2024-09-02 18:23:01,Petición,media,Norte,10,81.4,1,0,
3358,2024-09-04 02:22:28,2024-09-06 02:30:36,Sugerencia,baja,Este,14,48.1,1,0,
3359,2024-06-26 10:14:27,2024-07-06 13:10:38,Sugerencia,baja,Este,2,242.9,0,1,
3360,2024-01-02 15:12:21,2024-01-03 15:06:05,Reclamo,alta,Norte,7,23.9,1,0,
3361,2024-02-12 22:16:36,2024-02-17 00:35:39,Petición,media,Norte,4,98.3,1,0,Pacientes qué actividad metros salir carne. Uno puerta república primero hoy somos. Barcelona existe ministro poder ojos constitución.
3362,2024-02-10 02:45:33,2024-02-10 08:55:42,Reclamo,alta,Este,2,6.2,1,0,
3363,2024-10-06 13:45:03,2024-10-07 17:27:30,Reclamo,alta,Norte,1,27.7,1,0,
3364,2024-10-23 21:53:58,2024-10-25 12:29:05,Sugerencia,baja,Oeste,12,38.6,1,0,
3365,2024-07-23 19:02:22,2024-08-01 11:23:43,Petición,media,Sur,17,208.4,0,1,
3366,2024-03-04 17:07:47,2024-03-08 00:37:45,Petición,media,Este,18,79.5,1,0,
3367,2024-10-25 05:03:38,2024-10-26 14:11:58,Petición,media,Norte,5,33.1,1,0,
3368,2024-09-20 07:20:01,2024-09-21 15:39:06,Sugerencia,baja,Centro,9,32.3,1,0,Paciente sectores hombre figura unas instituto. Tendrá cuanto actividad función.
3369,2024-08-24 10:13:00,2024-08-24 15:32:21,Queja,alta,Sur,3,5.3,1,0,
3370,2024-09-16 23:48:41,2024-09-17 23:05:20,Queja,alta,Este,2,23.3,1,0,
3371,2024-02-22 06:01:05,2024-02-22 11:44:54,Queja,alta,Norte,7,5.7,1,0,
3372,2024-07-19 19:05:25,2024-07-20 17:12:35,Queja,alta,Este,14,22.1,1,0,
3373,2024-06-21 19:41:38,2024-06-22 04:31:13,Queja,alta,Norte,1,8.8,1,0,
3374,2024-09-05 00:51:20,2024-09-08 14:02:47,Petición,media,Centro,9,85.2,1,0,"Proyectos civil era hacen. Tratamiento texto edad vino ellos unidos importantes.
Espacio sus ministerio formación muerto. Hemos que boca."
3375,2024-07-06 11:46:42,2024-07-08 10:59:29,Queja,alta,Sur,15,47.2,1,0,
3376,2024-07-18 01:12:28,2024-07-24 07:29:02,Sugerencia,baja,Norte,4,150.3,1,0,
3377,2024-12-04 01:40:37,2024-12-05 15:08:37,Reclamo,alta,Norte,20,37.5,1,0,
3378,2024-05-28 13:53:50,2024-05-29 15:36:56,Sugerencia,baja,Centro,9,25.7,1,0,
3379,2024-04-09 01:45:23,2024-04-09 04:00:04,Reclamo,alta,Sur,11,2.2,1,0,
3380,2024-01-14 03:42:49,2024-01-15 11:43:56,Reclamo,alta,Norte,20,32.0,1,0,
3381,2024-06-18 19:16:30,2024-06-20 04:08:00,Petición,media,Este,14,32.9,1,0,
3382,2024-06-10 16:09:43,2024-06-11 08:19:18,Reclamo,alta,Este,16,16.2,1,0,Entre policía algo flores hacia desde. Edad g peso máximo noviembre. Técnica dejar interior rodríguez diversas acto.
3383,2024-02-28 10:39:09,2024-02-28 12:44:56,Petición,media,Norte,19,2.1,1,0,Realizar b u tendrá. Favor siete mejores razón plaza socialista. Me tendrá ocasión siquiera serie hecho las espera.
3384,2024-03-14 03:50:16,2024-03-15 01:57:09,Petición,media,Norte,5,22.1,1,0,"Sol fuerzas valores superior otra consecuencia. Recuerdo varias comercio poco justicia origen pocos. Algo realidad europea actividades.
Dice algunas aquí esa victoria. Cargo sectores fecha."
3385,2024-12-11 20:10:59,2024-12-11 20:59:36,Queja,alta,Sur,8,0.8,1,0,
3386,2024-03-04 00:39:02,2024-03-10 09:10:42,Petición,media,Este,18,152.5,0,1,
3387,2024-01-19 10:28:57,2024-01-19 16:03:17,Reclamo,alta,Norte,10,5.6,1,0,
3388,2024-07-04 05:36:52,2024-07-08 18:09:51,Sugerencia,baja,Sur,3,108.5,1,0,"Hacerlo familia juego amigos. Podrá poco investigación riesgo diferencia.
Aspecto plan nuevos precio entre cabeza. Existencia quiere parecía para."
3389,2024-06-21 15:25:08,2024-06-21 18:10:25,Petición,media,Este,14,2.8,1,0,
3390,2024-03-03 06:09:49,2024-03-09 19:18:00,Sugerencia,baja,Este,16,157.1,1,0,
3391,2024-09-15 03:09:18,2024-09-15 11:47:56,Reclamo,alta,Norte,4,8.6,1,0,
3392,2024-08-21 06:40:34,2024-09-02 02:12:02,Sugerencia,baja,Oeste,13,283.5,0,0,
3393,2024-06-30 18:36:47,2024-07-02 16:00:51,Queja,alta,Sur,11,45.4,1,0,
3394,2024-03-22 09:10:09,2024-03-24 00:50:37,Sugerencia,baja,Sur,3,39.7,1,0,
3395,2024-12-02 10:23:33,2024-12-09 11:33:44,Petición,media,Norte,5,169.2,0,0,Lado economía humano años. Sectores asunto decía trabajar efecto capital fuerza podría. Esa buen julio económico.
3396,2024-07-28 21:20:46,2024-08-02 08:14:31,Queja,alta,Este,2,106.9,0,1,
3397,2024-02-12 10:32:15,2024-02-14 07:12:29,Reclamo,alta,Oeste,12,44.7,1,0,
3398,2024-09-11 01:57:11,2024-09-12 19:38:18,Queja,alta,Norte,10,41.7,1,0,
3399,2024-11-20 08:26:53,2024-11-21 06:00:33,Petición,media,Este,2,21.6,1,0,Lleva mundo estar. Llama sabe has imágenes contenido. Paso función mejores eso tales maría concepto precios.
3400,2024-09-04 19:03:26,2024-09-05 18:57:59,Queja,alta,Oeste,6,23.9,1,0,Demás apoyo respuesta pacientes aspectos paso. Casos familia acciones dios propio. Tenían modelo medio hombre.
3401,2024-07-01 05:25:44,2024-07-01 13:00:23,Sugerencia,baja,Norte,4,7.6,1,0,
3402,2024-04-05 03:08:27,2024-04-05 09:42:08,Petición,media,Norte,20,6.6,1,0,
3403,2024-03-20 20:35:27,2024-03-28 01:18:07,Reclamo,alta,Oeste,6,172.7,0,0,
3404,2024-03-19 08:22:56,2024-03-19 16:05:49,Queja,alta,Norte,10,7.7,1,0,"Cama esto fácil primeros casa tengo encontrar. Problemas nunca algún fecha. Vivir ocasión existen.
Fin hacía mujer animales. Humana había director bien educación habían estaban."
3405,2024-06-27 16:31:34,2024-06-29 05:43:52,Queja,alta,Este,16,37.2,1,0,
3406,2024-06-15 10:58:36,2024-06-17 04:50:18,Reclamo,alta,Norte,10,41.9,1,0,"Medio flores tenido profesional manera pensar. Persona propuesta área memoria septiembre solamente.
Tenemos don rafael vino. Principales vamos esas sociales."
3407,2024-10-07 13:24:12,2024-10-18 11:13:35,Sugerencia,baja,Sur,8,261.8,0,1,
3408,2024-06-11 08:32:59,2024-07-14 00:48:34,Sugerencia,baja,Norte,5,784.3,0,1,
3409,2024-08-16 06:54:09,2024-08-16 23:40:50,Petición,media,Norte,5,16.8,1,0,
3410,2024-04-08 16:36:16,2024-04-08 17:30:25,Queja,alta,Sur,3,0.9,1,0,
3411,2024-10-29 10:58:27,2024-10-29 22:21:36,Reclamo,alta,Norte,19,11.4,1,0,
3412,2024-11-14 04:00:09,2024-11-14 23:36:02,Sugerencia,baja,Norte,4,19.6,1,0,
3413,2024-09-03 08:49:32,2024-09-03 09:27:22,Reclamo,alta,Norte,7,0.6,1,0,
3414,2024-03-19 17:37:18,2024-03-20 03:52:48,Reclamo,alta,Oeste,6,10.3,1,0,
3415,2024-04-16 05:30:56,2024-04-21 10:48:37,Petición,media,Este,2,125.3,0,1,
3416,2024-04-11 02:47:10,2024-04-15 13:20:54,Sugerencia,baja,Sur,15,106.6,1,0,
3417,2024-03-12 12:44:18,2024-03-12 20:25:07,Reclamo,alta,Sur,15,7.7,1,0,
3418,2024-08-16 17:25:24,2024-08-23 00:15:26,Sugerencia,baja,Sur,11,150.8,1,0,"Decía aunque carta.
Estaba será españa haciendo el. Bastante partes ideas partido madre jefe fútbol. Material les están.
Necesidad local semanas servicios cantidad te. Nivel estaba destino encontrar."
3419,2024-07-03 22:58:20,2024-07-04 06:14:37,Queja,alta,Norte,1,7.3,1,0,
3420,2024-05-10 05:54:39,2024-05-10 06:12:07,Reclamo,alta,Este,14,0.3,1,0,"Últimos posibilidades reforma hacerlo desde policía. Teoría d niño ex unos. Horas razón buena aquellos.
Noviembre al hubiera. Dejó empresa podrá eran diferencia hospital."
3421,2024-10-20 19:12:24,2024-10-21 23:32:31,Reclamo,alta,Norte,5,28.3,1,0,
3422,2024-07-14 14:57:39,2024-07-20 07:22:10,Sugerencia,baja,Centro,9,136.4,1,0,"Historia adelante aquellas proyecto estos madrid. Comenzó mayores aún texto tan toda cómo.
Dios campo miembros. Vamos hermano poner medio explicó. Medio da recuerdo tema jamás mitad boca."
3423,2024-06-03 19:27:29,2024-06-11 18:32:55,Sugerencia,baja,Este,2,191.1,0,1,Ver ii resultados cada. Encuentro energía alguna político d. Estuvo cuanto alrededor autoridades.
3424,2024-01-26 05:16:13,2024-01-26 06:02:02,Reclamo,alta,Sur,11,0.8,1,0,
3425,2024-06-05 07:01:14,2024-06-06 20:26:19,Queja,alta,Norte,7,37.4,1,0,
3426,2024-02-14 20:15:56,2024-02-15 18:26:37,Reclamo,alta,Sur,17,22.2,1,0,
3427,2024-05-18 17:27:48,2024-05-19 15:29:55,Queja,alta,Este,14,22.0,1,0,Voluntad fuerte acción trabajar sido. Problema tras en esas poner hombres. Mesa diciembre especie diferentes hacen tenido fuerzas.
3428,2024-11-05 13:44:37,2024-11-09 01:23:11,Petición,media,Sur,15,83.6,1,0,
3429,2024-03-18 17:50:49,2024-03-21 03:20:10,Reclamo,alta,Este,18,57.5,0,1,
3430,2024-07-12 12:31:33,2024-07-17 04:00:57,Sugerencia,baja,Norte,19,111.5,1,0,Minutos mis paciente tendrá decisión nos. Duda república salud chile jorge serán lado. Forma popular ministerio minutos media pie llama.
3431,2024-08-21 19:54:59,2024-08-26 22:12:02,Sugerencia,baja,Este,14,122.3,1,0,"Cada vino hija ahí yo cualquier. También formación zona países.
Él cosa seis. Parecía resultados seguro principios. Mismo vez actual mil jamás. Jóvenes cuarto casi marcha lejos pública."
3432,2024-01-18 06:25:50,2024-01-23 13:40:13,Queja,alta,Sur,11,127.2,0,1,
3433,2024-01-16 17:51:29,2024-01-21 06:29:35,Petición,media,Sur,8,108.6,1,0,
3434,2024-12-19 20:36:39,2024-12-22 04:47:15,Sugerencia,baja,Centro,9,56.2,1,0,
3435,2024-08-20 14:27:02,2024-08-21 16:51:56,Queja,alta,Sur,15,26.4,1,0,
3436,2024-11-28 22:01:27,2024-11-30 13:48:59,Petición,media,Sur,3,39.8,1,0,
3437,2024-10-24 10:28:07,2024-10-25 17:40:44,Sugerencia,baja,Norte,1,31.2,1,0,"Porque podemos llegó ni acuerdo. Origen francia hijo miedo ese se. El debía llegado supuesto.
Calidad título mundo.
Esto ante precisamente derechos. Temas tipos también sido entrada."
3438,2024-11-24 20:43:52,2024-11-25 19:57:29,Reclamo,alta,Norte,20,23.2,1,0,
3439,2024-11-03 17:26:52,2024-11-06 12:43:57,Queja,alta,Este,18,67.3,0,1,
3440,2024-01-15 11:28:30,2024-01-18 04:32:53,Queja,alta,Oeste,13,65.1,0,0,
3441,2024-12-23 23:13:09,2024-12-25 21:59:20,Sugerencia,baja,Sur,3,46.8,1,0,
3442,2024-04-12 18:55:31,2024-04-15 22:30:55,Sugerencia,baja,Norte,1,75.6,1,0,"Esa precio fácil ir. Estudios miedo dios sol.
Esfuerzo asimismo obstante sociales. Casa medida nada pp gonzález santiago.
Través manos cuba niños señor aquellas. Carne luego vivir exterior medidas."
3443,2024-03-19 13:45:40,2024-03-19 19:49:39,Reclamo,alta,Oeste,6,6.1,1,0,
3444,2024-12-18 04:06:49,,Sugerencia,baja,Oeste,6,757.9,0,1,
3445,2024-03-06 11:52:17,2024-03-17 11:53:57,Petición,media,Norte,10,264.0,0,0,
3446,2024-02-12 02:37:44,2024-02-13 07:20:39,Queja,alta,Norte,4,28.7,1,0,
3447,2024-06-17 23:24:20,2024-06-19 18:55:59,Queja,alta,Sur,3,43.5,1,0,"Jefe organización hecho radio muchos. Toda estoy compañía. Chile momento tu diferencia especial medios consecuencia cámara.
Dólares ver cabo valor las. Debido había período dicho servicios."
3448,2024-10-16 02:14:47,2024-10-17 03:43:15,Reclamo,alta,Oeste,6,25.5,1,0,
3449,2024-08-10 04:05:54,2024-08-13 03:44:23,Petición,media,Sur,17,71.6,1,0,Exterior domingo primeras oficial modo. Ellos especial informe unión señora rafael blanca. Sueño conocimiento armas palabras llegó sistemas centro.
3450,2024-10-03 00:10:32,2024-10-03 05:45:36,Sugerencia,baja,Sur,17,5.6,1,0,
3451,2024-07-14 00:25:22,2024-07-14 14:08:34,Reclamo,alta,Sur,3,13.7,1,0,
3452,2024-04-15 16:17:37,2024-04-16 22:33:30,Queja,alta,Oeste,13,30.3,1,0,
3453,2024-07-01 08:39:57,2024-07-02 16:17:32,Reclamo,alta,Norte,1,31.6,1,0,
3454,2024-04-21 08:50:33,2024-04-22 13:55:29,Petición,media,Sur,3,29.1,1,0,
3455,2024-08-04 19:48:19,2024-08-08 05:24:47,Queja,alta,Este,16,81.6,0,1,
3456,2024-10-18 15:13:15,2024-10-19 09:42:50,Sugerencia,baja,Este,14,18.5,1,0,
3457,2024-12-23 23:37:38,2024-12-26 23:49:04,Sugerencia,baja,Norte,7,72.2,1,0,
3458,2024-09-08 08:04:32,2024-09-14 18:55:15,Sugerencia,baja,Norte,19,154.8,1,0,
3459,2024-05-05 02:35:40,2024-05-06 07:55:14,Queja,alta,Este,16,29.3,1,0,
3460,2024-04-10 10:12:03,2024-04-11 08:16:56,Reclamo,alta,Oeste,12,22.1,1,0,
3461,2024-01-22 09:21:42,2024-01-23 16:19:45,Sugerencia,baja,Norte,7,31.0,1,0,
3462,2024-11-21 15:57:07,2024-11-21 19:53:26,Reclamo,alta,Sur,11,3.9,1,0,"Tal mundo cierto.
Señor ocasión peor cuanto revolución dice. Grupo imágenes pues relación diciembre luz centro. Obras hijos estas esto pequeño favor."
3463,2024-11-29 16:36:39,2024-11-30 12:50:16,Reclamo,alta,Sur,15,20.2,1,0,"Particular político psoe caso. Democracia bajo libro color va cada.
Puntos quedó producción son riesgo zona pp. Aspecto c solo media médico negro peso. Operación acción ser diversos."
3464,2024-02-23 07:16:29,2024-02-25 15:31:44,Petición,media,Norte,19,56.3,1,0,
3465,2024-08-22 18:48:08,2024-08-22 23:47:00,Reclamo,alta,Norte,4,5.0,1,0,
3466,2024-08-17 09:44:18,2024-08-18 12:50:42,Reclamo,alta,Sur,8,27.1,1,0,"Período próximo vista. Comenzó operación supuesto dado importante. Durante gente humanos etc.
Jefe adelante podrá flores pueblo algunas larga fin. España nadie producto grande felipe."
3467,2024-10-15 12:43:10,2024-10-16 05:23:07,Reclamo,alta,Este,2,16.7,1,0,
3468,2024-04-16 21:04:51,2024-04-18 01:35:55,Reclamo,alta,Norte,5,28.5,1,0,"Europea siguientes atención distintos. Claro importantes esfuerzo cuya función. Ciudad conciencia buena autoridades.
Política como poco ayuda mesa."
3469,2024-09-13 18:20:39,2024-09-15 11:08:37,Queja,alta,Centro,9,40.8,1,0,
3470,2024-07-18 10:24:07,2024-07-18 23:03:52,Petición,media,Sur,17,12.7,1,0,
3471,2024-05-20 06:47:31,2024-05-20 07:10:03,Reclamo,alta,Este,14,0.4,1,0,"Podemos parís ejemplo fuerte creación jorge. Este boca vio.
Semanas unión oro tras buenos ciento. Miembros unidad existencia usted tienen. Pasado tengo escuela aire sobre nadie."
3472,2024-02-01 14:07:17,2024-02-03 05:25:59,Reclamo,alta,Oeste,6,39.3,1,0,Llegar nadie comunidad hacen tiempo reforma realidad suficiente. Acuerdo aun cargo argentina hace hay puesto informe. Aun riesgo cuenta haya valores atención mesa.
3473,2024-06-21 07:44:20,2024-06-23 17:00:10,Petición,media,Oeste,12,57.3,1,0,Hemos servicio mediante pues. Mediante solamente solamente todo campo alta estado corte. N alguien peor finalmente.
3474,2024-05-23 12:15:34,2024-05-24 21:36:39,Reclamo,alta,Sur,11,33.4,1,0,
3475,2024-09-10 00:20:03,2024-09-12 01:17:32,Queja,alta,Norte,19,49.0,0,1,
3476,2024-10-13 12:14:42,2024-10-19 05:29:38,Petición,media,Este,18,137.2,0,1,Cuerpo realidad solo ellos paso personas. Amigos población libro sí padres nos mediante habla.
3477,2024-03-21 22:00:48,2024-03-25 16:07:45,Reclamo,alta,Norte,4,90.1,0,0,
3478,2024-10-13 14:54:02,2024-10-17 16:50:49,Sugerencia,baja,Sur,3,97.9,1,0,
3479,2024-11-20 10:35:07,2024-11-22 02:31:40,Petición,media,Norte,5,39.9,1,0,Son cara m puedo aspectos. Temas grupos puede llamado señaló o. Población era saber república persona justicia.
3480,2024-09-03 03:29:35,2024-09-04 22:17:35,Petición,media,Norte,4,42.8,1,0,
3481,2024-11-01 19:25:23,2024-11-01 23:29:43,Reclamo,alta,Oeste,13,4.1,1,0,
3482,2024-03-12 08:31:50,2024-03-13 03:34:40,Queja,alta,Sur,3,19.0,1,0,
3483,2024-06-08 02:56:10,2024-06-09 02:00:46,Petición,media,Norte,1,23.1,1,0,Ocasiones tuvo plazo obras los razones seguir. Los ésta sino mismos.
3484,2024-01-03 21:46:00,2024-01-06 16:35:05,Queja,alta,Oeste,6,66.8,0,0,"Peor salud mediante. Deja mucho millones rey tan además. Debido ver caso europea volvió tribunal pesetas.
Siguientes punto agua solución materia visto junto. Mayor paso viaje cuadro valor."
3485,2024-10-07 01:15:48,2024-10-10 01:43:32,Petición,media,Sur,17,72.5,1,0,
3486,2024-04-01 22:03:14,2024-04-02 20:01:46,Queja,alta,Este,16,22.0,1,0,
3487,2024-09-10 00:41:18,2024-09-10 11:54:43,Queja,alta,Norte,20,11.2,1,0,
3488,2024-05-30 21:27:16,2024-05-30 22:32:58,Reclamo,alta,Oeste,12,1.1,1,0,"Dolor diversas juan casa. O dice hablar viaje ministro naturaleza. Primeros medida autor equipo i familia través.
Hijos voluntad afirmó usted. Amigos sino mucho proyecto paso ministerio aire."
3489,2024-10-15 01:25:02,2024-10-15 04:57:34,Sugerencia,baja,Norte,19,3.5,1,0,
3490,2024-04-17 00:02:29,2024-04-18 11:47:34,Petición,media,Este,14,35.8,1,0,
3491,2024-11-18 20:58:15,2024-11-19 03:05:31,Petición,media,Norte,4,6.1,1,0,
3492,2024-01-29 13:08:33,2024-01-30 12:14:04,Reclamo,alta,Norte,5,23.1,1,0,"Poder mayores república juego. Muerte principios sus solo etc.
Marcha perdido posición medida fútbol méxico doctor martín. Junio vía mismos."
