ticket_id,paciente_id,fecha_encuesta,nps,csat,comentario
3035,PAC-3035,2024-11-02,9,4,Otros estoy estaban acuerdo siguiente poco.
3036,PAC-3036,2024-12-02,7,3,
3037,PAC-3037,2024-01-15,0,4,Produce considera caso conjunto razón.
3038,PAC-3038,2024-12-27,5,2,Capital siguientes quién.
3039,PAC-3039,2024-07-16,9,5,Encuentro muchos mujer precio entrar cuya.
3040,PAC-3040,2024-05-15,8,4,Edad madre oficial sueño allí antes tampoco.
3041,PAC-3041,2024-02-03,10,4,Principales sueño tú recuerdo.
3042,PAC-3042,2024-07-22,10,4,
3043,PAC-3043,2024-04-07,9,4,Después pues noche podemos.
3044,PAC-3044,2024-03-21,9,5,Esta ser haya tomar r.
3045,PAC-3045,2024-11-02,10,4,Política proceso expresión a.
3046,PAC-3046,2024-03-27,7,4,
3047,PAC-3047,2024-04-07,6,4,Hubiera nivel tenido allá solamente.
3048,PAC-3048,2024-11-28,6,4,Algún suelo libertad operación área viene.
3049,PAC-3049,2024-06-10,4,2,
3050,PAC-3050,2024-07-19,9,3,
3051,PAC-3051,2024-07-14,8,3,
3052,PAC-3052,2024-02-15,10,4,
3053,PAC-3053,2024-07-25,2,3,
3054,PAC-3054,2024-04-05,4,3,
3055,PAC-3055,2024-03-14,7,4,Políticas lleva algunas fecha fue pasa domingo.
3056,PAC-3056,2024-07-10,3,1,Ni pese dice formas.
3057,PAC-3057,2024-11-05,9,4,Especie políticas usted blanca vuelta punto proyectos.
3058,PAC-3058,2024-12-13,6,4,
3059,PAC-3059,2024-05-24,3,3,
3060,PAC-3060,2024-02-19,2,3,Barcelona ayuda dio vista sola fueron.
3061,PAC-3061,2024-12-24,5,3,
3062,PAC-3062,2024-11-24,10,5,Precios señor técnica casi personal voluntad los encuentro.
3063,PAC-3063,2024-08-29,10,4,Libertad semana entrada música ya.
3064,PAC-3064,2024-04-11,5,4,
3065,PAC-3065,2024-09-08,6,4,
3066,PAC-3066,2024-08-28,4,4,Juez grande solución rodríguez hubo causa.
3067,PAC-3067,2024-10-30,4,4,
3068,PAC-3068,2024-02-27,10,3,
3069,PAC-3069,2024-06-12,4,4,Dicen familia club ese flores últimos.
3070,PAC-3070,2024-09-03,8,3,Principal mucha junto música pese.
3071,PAC-3071,2024-01-19,2,3,
3072,PAC-3072,2024-05-04,10,4,
3073,PAC-3073,2024-11-30,8,3,
3074,PAC-3074,2024-10-16,9,5,Es frente pese nadie pie conocer.
3075,PAC-3075,2024-12-05,1,3,Siguientes orden acuerdo juego estamos trabajo todavía.
3076,PAC-3076,2024-06-01,10,3,Finalmente tales todos favor él algún artículo luego.
3077,PAC-3077,2024-12-23,9,3,Peor película cuatro diversas.
3078,PAC-3078,2024-12-17,8,5,
3079,PAC-3079,2024-12-20,9,4,Fuera diversos en hora.
3080,PAC-3080,2024-06-30,9,3,
3081,PAC-3081,2024-03-11,5,3,Puntos parís cuadro he volver asunto los.
3082,PAC-3082,2024-06-11,1,1,
3083,PAC-3083,2024-11-22,9,4,
3084,PAC-3084,2024-07-22,10,5,
3085,PAC-3085,2024-02-10,10,5,Título instituto suelo apoyo.
3086,PAC-3086,2024-03-14,7,4,Algunos sangre victoria.
3087,PAC-3087,2024-12-18,9,4,
3088,PAC-3088,2024-02-10,9,4,
3089,PAC-3089,2024-03-06,10,4,Padres pesar cara sea costa.
3090,PAC-3090,2024-07-12,0,2,Socialista fondo tierra vía conocer.
3091,PAC-3091,2024-03-31,2,3,Hombre nada ministro naturaleza destino.
3092,PAC-3092,2024-07-09,9,3,
3093,PAC-3093,2024-04-04,10,4,
3094,PAC-3094,2024-11-16,9,4,Modo central trabajar área i alta modelo.
3095,PAC-3095,2024-02-15,10,4,
3096,PAC-3096,2024-07-11,2,3,
3097,PAC-3097,2024-09-15,8,3,
3098,PAC-3098,2024-05-08,9,4,Comercio cuba calidad encontrar mayoría.
3099,PAC-3099,2024-12-07,7,4,
3100,PAC-3100,2024-02-17,9,4,
3101,PAC-3101,2024-03-09,10,5,Contrario justicia términos siendo persona algunos justicia.
3102,PAC-3102,2024-10-28,4,3,
3103,PAC-3103,2024-09-17,8,2,Imágenes sobre derecho causa población crecimiento.
3104,PAC-3104,2024-07-04,8,4,Pero aumento qué amigos porque.
3105,PAC-3105,2024-10-25,8,5,
3106,PAC-3106,2024-05-03,6,3,
3107,PAC-3107,2024-06-30,9,5,Bajo segunda autor futuro organización españoles.
3108,PAC-3108,2024-12-26,9,4,
3109,PAC-3109,2024-06-04,7,4,Barcelona psoe siguiente ese.
3110,PAC-3110,2024-05-28,9,5,
3111,PAC-3111,2024-09-09,6,4,
3112,PAC-3112,2024-03-07,7,4,
3113,PAC-3113,2024-09-04,7,3,
3114,PAC-3114,2024-05-05,1,2,Llega septiembre gracias mañana.
3115,PAC-3115,2024-08-28,7,3,Mucho realidad sentido es embargo.
3116,PAC-3116,2024-11-10,0,1,Industria clase formación fuerzas sigue r particular.
3117,PAC-3117,2024-04-30,8,4,
3118,PAC-3118,2024-08-10,3,3,Apenas necesario diversos podemos meses fuego papel.
3119,PAC-3119,2024-03-06,8,4,
3120,PAC-3120,2024-08-08,8,4,Animales pueden existencia trabajar ahí.
3121,PAC-3121,2024-03-04,4,2,Práctica ir visita generales aparece.
3122,PAC-3122,2024-10-28,10,4,Casi importante quería suelo sé toda.
3123,PAC-3123,2024-05-22,9,4,
3124,PAC-3124,2024-12-01,8,4,
3125,PAC-3125,2024-02-19,10,5,Cabo ideas diversas área río comunicación habla.
3126,PAC-3126,2024-03-17,7,3,
3127,PAC-3127,2024-09-15,8,4,
3128,PAC-3128,2024-03-17,4,4,
3129,PAC-3129,2024-01-07,9,3,Oro pueda sabía hecho dirección origen.
3130,PAC-3130,2024-01-13,0,1,Económico media finalmente.
3131,PAC-3131,2024-06-11,8,5,Hoy conciencia material etc haciendo vista solución.
3132,PAC-3132,2024-07-20,9,3,Lejos europea dejó.
3133,PAC-3133,2024-10-21,3,2,Embargo parece dejó.
3134,PAC-3134,2024-12-25,9,4,
3135,PAC-3135,2024-02-04,8,3,
3136,PAC-3136,2024-12-31,8,5,
3137,PAC-3137,2024-03-14,9,3,Eran hoy ambos mayoría.
3138,PAC-3138,2024-05-25,0,1,
3139,PAC-3139,2024-09-30,8,3,
3140,PAC-3140,2024-10-12,10,4,Perdido generales primero quiere.
3141,PAC-3141,2024-04-12,8,4,
3142,PAC-3142,2024-06-16,2,1,
3143,PAC-3143,2024-08-31,7,4,
3144,PAC-3144,2024-10-14,10,3,
3145,PAC-3145,2024-01-24,4,3,
3146,PAC-3146,2024-09-15,6,4,
3147,PAC-3147,2024-02-04,8,3,Común sectores posibilidades gente propios hasta suerte otra.
3148,PAC-3148,2024-10-15,6,3,P noviembre estoy fuera cámara hubo militares edad.
3149,PAC-3149,2024-07-27,10,4,
3150,PAC-3150,2024-02-19,2,3,Verdad pese línea uso aspectos sea plazo.
3151,PAC-3151,2024-12-19,0,3,
3152,PAC-3152,2024-04-14,10,4,
3153,PAC-3153,2024-01-28,4,2,Tribunal ser antes.
3154,PAC-3154,2024-06-25,9,4,Educación cambio dejar sur.
3155,PAC-3155,2024-08-20,4,4,Sino carta francia cuarto.
3156,PAC-3156,2024-04-03,9,5,
3157,PAC-3157,2024-06-02,0,2,
3158,PAC-3158,2024-06-23,6,3,
3159,PAC-3159,2024-01-28,10,4,Viaje animales eso si servicio pese peso.
3160,PAC-3160,2024-07-06,0,3,
3161,PAC-3161,2024-07-11,6,4,
3162,PAC-3162,2024-11-27,8,4,Datos final causa carta mientras.
3163,PAC-3163,2024-04-05,8,4,
3164,PAC-3164,2024-01-27,9,4,
3165,PAC-3165,2024-08-13,7,3,
3166,PAC-3166,2024-05-27,8,4,Izquierda vio estilo conjunto momentos.
3167,PAC-3167,2024-06-11,9,3,Salir político tienen mitad haya deseo de.
3168,PAC-3168,2024-12-31,10,4,
3169,PAC-3169,2024-06-13,1,2,
3170,PAC-3170,2024-10-22,10,4,
3171,PAC-3171,2024-05-10,9,5,Sin sus internacional personas parís.
3172,PAC-3172,2024-01-10,8,4,Fuego trabajadores año dicen idea dan.
3173,PAC-3173,2024-08-29,3,3,Obras gente obstante ser.
3174,PAC-3174,2024-08-25,9,5,Viene asunto casa o sector u segunda.
3175,PAC-3175,2024-05-07,0,3,
3176,PAC-3176,2024-12-10,8,4,
3177,PAC-3177,2024-09-14,5,4,
3178,PAC-3178,2024-01-28,1,1,
3179,PAC-3179,2024-03-29,8,3,
3180,PAC-3180,2024-04-01,10,5,
3181,PAC-3181,2024-11-03,1,3,
3182,PAC-3182,2024-07-02,8,4,
3183,PAC-3183,2024-03-21,10,5,Ocasiones ésta méxico algo.
3184,PAC-3184,2024-12-12,8,4,
3185,PAC-3185,2024-06-19,8,4,
3186,PAC-3186,2024-06-12,10,5,
3187,PAC-3187,2024-01-14,9,5,
3188,PAC-3188,2024-04-09,10,5,
3189,PAC-3189,2024-08-27,4,4,
3190,PAC-3190,2024-11-15,8,5,
3191,PAC-3191,2024-01-17,10,5,Régimen parte único amigos estados economía.
3192,PAC-3192,2024-02-19,7,3,Cualquier acerca existen medida boca alguien intereses.
3193,PAC-3193,2024-02-06,9,2,
3194,PAC-3194,2024-08-13,8,4,
3195,PAC-3195,2024-06-05,5,4,
3196,PAC-3196,2024-05-08,0,3,
3197,PAC-3197,2024-04-07,9,3,
3198,PAC-3198,2024-05-06,8,3,Hacer somos saber naturaleza acto.
3199,PAC-3199,2024-07-05,9,4,Como principio director seis buena régimen partidos.
3200,PAC-3200,2024-10-11,1,3,
3201,PAC-3201,2024-02-14,9,3,
3202,PAC-3202,2024-02-17,5,4,Poder fácil tipo hicieron oro ahora difícil.
3203,PAC-3203,2024-05-10,2,3,
3204,PAC-3204,2024-11-22,8,3,País investigación otra asociación siquiera así gonzález.
3205,PAC-3205,2024-06-20,8,4,Cinco reforma ministerio políticas grupos aquellos.
3206,PAC-3206,2024-09-11,8,3,Contrario nuestro popular justicia banco pablo barcelona.
3207,PAC-3207,2024-01-15,8,3,Vamos todavía especialmente imagen pueda.
3208,PAC-3208,2024-02-24,8,4,
3209,PAC-3209,2024-09-02,8,4,Ahí ahí dolor posible tenía lleva joven.
3210,PAC-3210,2024-03-08,10,5,Proyecto encontrar europea título.
3211,PAC-3211,2024-12-23,1,2,
3212,PAC-3212,2024-02-01,9,4,Últimos llama dar sistema.
3213,PAC-3213,2024-09-16,8,4,
3214,PAC-3214,2024-11-30,5,4,Pensar carta nacional título contra paso.
3215,PAC-3215,2024-08-21,6,3,Viene bajo líder precisamente.
3216,PAC-3216,2024-12-20,5,3,Gobierno estas alguien ve manuel e.
3217,PAC-3217,2024-09-05,0,2,Carácter vio favor.
3218,PAC-3218,2024-02-19,0,3,
3219,PAC-3219,2024-04-27,7,4,
3220,PAC-3220,2024-11-12,10,5,
3221,PAC-3221,2024-06-18,8,5,
3222,PAC-3222,2024-03-15,10,4,
3223,PAC-3223,2024-02-21,10,4,Sean posición técnica mundo.
3224,PAC-3224,2024-06-02,7,4,
3225,PAC-3225,2024-12-21,2,2,
3226,PAC-3226,2024-11-26,7,2,
3227,PAC-3227,2024-12-04,10,4,
3228,PAC-3228,2024-02-14,6,3,
3229,PAC-3229,2024-11-25,6,3,
3230,PAC-3230,2024-10-15,10,4,
3231,PAC-3231,2024-12-16,8,4,
3232,PAC-3232,2024-09-10,4,3,
3233,PAC-3233,2024-08-01,5,3,
3234,PAC-3234,2024-08-19,9,4,París precisamente importantes diez.
3235,PAC-3235,2024-01-15,9,5,
3236,PAC-3236,2024-02-16,7,3,
3237,PAC-3237,2024-09-09,4,4,
3238,PAC-3238,2024-10-22,0,1,Pasó imposible construcción sería.
3239,PAC-3239,2024-02-14,9,5,
3240,PAC-3240,2024-12-07,2,3,
3241,PAC-3241,2024-07-31,0,3,Exterior pueda futuro.
3242,PAC-3242,2024-05-21,8,4,Él obstante mayor cambio pública.
3243,PAC-3243,2024-08-04,8,5,Antes ejemplo humana objetivo superior p tenido resultados.
3244,PAC-3244,2024-08-19,10,4,
3245,PAC-3245,2024-04-05,7,4,Teatro mayo plazo tipo siguiente propio buenos autoridades.
3246,PAC-3246,2024-08-27,0,2,
3247,PAC-3247,2024-08-04,10,4,Principio niño pesetas ello artículo.
3248,PAC-3248,2024-09-16,9,3,Número niño una económico corte argentina.
3249,PAC-3249,2024-11-04,9,3,
3250,PAC-3250,2024-07-17,8,4,
3251,PAC-3251,2024-09-29,8,4,Tener unidad finalmente martín práctica opinión.
3252,PAC-3252,2024-12-31,5,3,
3253,PAC-3253,2024-08-18,2,3,
3254,PAC-3254,2024-05-29,10,5,Apenas nacional organización.
3255,PAC-3255,2024-10-03,9,4,Puerta desarrollo generales era entrada electoral ninguna.
3256,PAC-3256,2024-02-21,9,4,
3257,PAC-3257,2024-05-20,9,4,
3258,PAC-3258,2024-03-22,5,3,
3259,PAC-3259,2024-01-10,10,5,
3260,PAC-3260,2024-06-19,7,5,
3261,PAC-3261,2024-06-14,2,2,Unidad algo niño calle.
3262,PAC-3262,2024-04-20,8,3,
3263,PAC-3263,2024-08-20,9,4,Aquel santiago democracia programas vía.
3264,PAC-3264,2024-06-14,10,4,
3265,PAC-3265,2024-09-25,9,4,Algunas realidad sol especie mes unos c.
3266,PAC-3266,2024-09-19,6,4,Supuesto momento argentina carlos.
3267,PAC-3267,2024-05-05,9,4,Ver abril manuel temas volvió ley libros presenta.
3268,PAC-3268,2024-04-28,6,4,
3269,PAC-3269,2024-10-15,7,3,
3270,PAC-3270,2024-11-03,8,5,
3271,PAC-3271,2024-09-25,10,4,
3272,PAC-3272,2024-08-13,1,3,Problema aire algo todos.
3273,PAC-3273,2024-05-30,7,4,Hasta tarde número llamado.
3274,PAC-3274,2024-12-06,9,4,Hace luego septiembre lópez difícil.
3275,PAC-3275,2024-02-08,10,3,
3276,PAC-3276,2024-12-03,6,4,
3277,PAC-3277,2024-01-18,8,3,Período buena capacidad animales imposible.
3278,PAC-3278,2024-07-02,10,5,Barcelona ningún tras hermano días tienen necesario hablar.
3279,PAC-3279,2024-04-20,9,4,
3280,PAC-3280,2024-07-23,6,4,
3281,PAC-3281,2024-05-31,9,5,
3282,PAC-3282,2024-02-05,7,3,Diez finalmente siempre esta vuelve europa antes.
3283,PAC-3283,2024-02-11,3,1,Realizar apenas palabra obra blanca.
3284,PAC-3284,2024-09-24,2,3,Punto sistema región médico cultural.
3285,PAC-3285,2024-05-19,10,3,
3286,PAC-3286,2024-08-24,8,4,
3287,PAC-3287,2024-02-24,9,4,
3288,PAC-3288,2024-08-09,8,4,
3289,PAC-3289,2024-03-17,10,3,G político cosa democracia política.
3290,PAC-3290,2024-08-08,7,4,
3291,PAC-3291,2024-02-04,9,4,
3292,PAC-3292,2024-12-19,10,3,
3293,PAC-3293,2024-11-06,5,3,Mismos tengo pasa cargo según.
3294,PAC-3294,2024-08-19,10,4,Sí contrario fiscal período gran hijos.
3295,PAC-3295,2024-09-12,9,5,Fernando haya concepto todas.
3296,PAC-3296,2024-09-04,7,4,Ministro suficiente rey respuesta.
3297,PAC-3297,2024-11-05,7,3,
3298,PAC-3298,2024-05-02,9,5,Todas dicen ocasión región zona nacional cuestión.
3299,PAC-3299,2024-03-01,4,4,Entonces señaló viaje economía condiciones dan.
3300,PAC-3300,2024-08-06,10,4,
3301,PAC-3301,2024-04-14,10,4,Área primeras lucha todos.
3302,PAC-3302,2024-12-05,8,3,
3303,PAC-3303,2024-04-07,7,4,
3304,PAC-3304,2024-02-27,8,5,
3305,PAC-3305,2024-08-11,9,4,
3306,PAC-3306,2024-04-22,8,4,
3307,PAC-3307,2024-03-19,10,4,Economía cuerpo memoria creación rodríguez.
3308,PAC-3308,2024-12-20,10,4,
3309,PAC-3309,2024-02-05,8,4,Asociación hasta presente tu guerra caso práctica grande.
3310,PAC-3310,2024-03-25,10,5,
3311,PAC-3311,2024-08-29,6,4,
3312,PAC-3312,2024-09-29,8,5,Somos idea paciente allá respuesta san.
3313,PAC-3313,2025-01-01,10,5,
3314,PAC-3314,2024-09-17,0,2,
3315,PAC-3315,2025-01-04,3,4,
3316,PAC-3316,2024-01-30,9,4,
3317,PAC-3317,2024-06-15,10,4,
3318,PAC-3318,2024-02-02,4,3,
3319,PAC-3319,2024-09-08,0,2,Carácter allí proyectos fuentes aquel.
3320,PAC-3320,2024-08-29,8,4,
3321,PAC-3321,2024-01-30,3,4,
3322,PAC-3322,,9,4,
3323,PAC-3323,2024-04-03,10,4,
3324,PAC-3324,2024-10-31,9,5,Habrá empresa futuro aunque formación pocos poder cabo.
3325,PAC-3325,2024-05-03,9,4,
3326,PAC-3326,2024-04-04,8,4,
3327,PAC-3327,2024-06-06,0,3,
3328,PAC-3328,2024-02-14,8,5,Bajo puerto conocimiento teoría espera bueno.
3329,PAC-3329,2024-03-24,5,2,
3330,PAC-3330,2024-06-20,10,4,
3331,PAC-3331,2024-06-03,10,4,Realizar organización afirmó salud hacia elecciones.
3332,PAC-3332,2024-09-30,7,4,
3333,PAC-3333,2024-03-26,7,4,
3334,PAC-3334,2024-03-23,8,4,Minutos sur mayor dicen aunque aunque poder.
3335,PAC-3335,2024-09-21,7,3,Aspecto cosas trabajadores.
3336,PAC-3336,2024-08-07,7,4,
3337,PAC-3337,2024-11-04,9,4,
3338,PAC-3338,2024-09-07,9,4,Ha jóvenes resulta unas.
3339,PAC-3339,2024-10-20,10,5,Tema la españa iba con aquellas.
3340,PAC-3340,2024-09-03,9,4,Juan corazón atrás estado santa españa segunda mujer.
3341,PAC-3341,2024-09-30,8,3,
3342,PAC-3342,2024-10-26,8,4,
3343,PAC-3343,2024-11-23,9,3,Asimismo quien respuesta.
3344,PAC-3344,2025-01-03,2,2,
3345,PAC-3345,2024-09-10,0,2,
3346,PAC-3346,2024-07-04,8,4,
3347,PAC-3347,2024-07-12,9,4,
3348,PAC-3348,2024-05-25,10,4,
3349,PAC-3349,2024-04-01,8,3,
3350,PAC-3350,2024-06-17,7,5,
3351,PAC-3351,2024-01-26,2,3,Cada habían r allá cuerpo juego pues.
3352,PAC-3352,2024-02-12,9,4,
3353,PAC-3353,2024-03-04,6,3,
3354,PAC-3354,2024-07-05,0,3,
3355,PAC-3355,2024-06-05,8,4,Tuvo enfermedad términos rafael cuales ambos.
3356,PAC-3356,2024-05-17,8,4,
3357,PAC-3357,2024-09-05,2,4,
3358,PAC-3358,2024-09-11,4,3,Saber punto han diversos período libro juego recursos.
3359,PAC-3359,2024-07-12,9,4,La han al norte corte ello.
3360,PAC-3360,2024-01-05,10,4,Seguro santiago dijo español.
3361,PAC-3361,2024-02-20,5,3,
3362,PAC-3362,2024-02-17,8,4,Capital primer precios felipe asunto carta trata.
3363,PAC-3363,2024-10-10,10,5,Escuela cine capital.
3364,PAC-3364,2024-10-28,4,3,
3365,PAC-3365,2024-08-08,9,3,
3366,PAC-3366,2024-03-14,2,4,
3367,PAC-3367,2024-11-02,10,3,
3368,PAC-3368,2024-09-27,10,4,Contrario favor hacerlo.
3369,PAC-3369,2024-08-31,10,3,
3370,PAC-3370,2024-09-22,2,2,
3371,PAC-3371,2024-02-26,10,4,Minutos padres comenzó.
3372,PAC-3372,2024-07-22,9,5,
3373,PAC-3373,2024-06-27,9,5,
3374,PAC-3374,2024-09-11,6,3,
3375,PAC-3375,2024-07-09,9,5,
3376,PAC-3376,2024-07-28,7,3,
3377,PAC-3377,2024-12-07,0,3,Ahí datos trabajar dijo.
3378,PAC-3378,2024-06-04,5,3,
3379,PAC-3379,2024-04-15,9,5,
3380,PAC-3380,2024-01-16,8,4,Diario muchas fernando nuevo.
3381,PAC-3381,2024-06-24,6,3,Jorge medios cierta niveles base hombre domingo finalmente.
3382,PAC-3382,2024-06-15,9,4,Fiscal barcelona otra debe democracia.
3383,PAC-3383,2024-03-03,9,5,
3384,PAC-3384,2024-03-16,4,3,
3385,PAC-3385,2024-12-15,5,3,Miembros carrera debe les américa.
3386,PAC-3386,2024-03-14,9,3,
3387,PAC-3387,2024-01-26,10,5,
3388,PAC-3388,2024-07-10,10,4,
3389,PAC-3389,2024-06-22,4,3,
3390,PAC-3390,2024-03-15,9,4,
3391,PAC-3391,2024-09-18,9,5,Van duda sus nuevas.
3392,PAC-3392,2024-09-07,9,4,
3393,PAC-3393,2024-07-06,0,3,
3394,PAC-3394,2024-03-27,2,3,
3395,PAC-3395,2024-12-13,9,4,
3396,PAC-3396,2024-08-06,10,4,Argentina plan quien estaban.
3397,PAC-3397,2024-02-19,4,4,Partes riesgo posibilidades siquiera muerto sino.
3398,PAC-3398,2024-09-13,8,4,
3399,PAC-3399,2024-11-25,1,3,Mayor pues prueba solamente.
3400,PAC-3400,2024-09-11,6,3,Cómo distintos día francia recursos tal pequeño elementos.
3401,PAC-3401,2024-07-08,3,3,Valores éste congreso muerte segundo.
3402,PAC-3402,2024-04-06,0,2,Ellos mientras junto problema apenas.
3403,PAC-3403,2024-03-29,4,3,
3404,PAC-3404,2024-03-23,8,4,
3405,PAC-3405,2024-07-05,5,3,
3406,PAC-3406,2024-06-18,4,4,Viaje decisión modelo distintos.
3407,PAC-3407,2024-10-22,8,3,
3408,PAC-3408,2024-07-16,8,3,
3409,PAC-3409,2024-08-19,7,4,
3410,PAC-3410,2024-04-09,7,4,Estar empresa éxito mirada aunque.
3411,PAC-3411,2024-11-04,7,4,Bastante partido mayores luego origen enfermedad muerto.
3412,PAC-3412,2024-11-20,8,5,Duda contrario pueden sería.
3413,PAC-3413,2024-09-08,9,4,
3414,PAC-3414,2024-03-22,4,4,
3415,PAC-3415,2024-04-28,8,2,
3416,PAC-3416,2024-04-20,6,4,
3417,PAC-3417,2024-03-16,8,3,
3418,PAC-3418,2024-08-26,10,4,
3419,PAC-3419,2024-07-11,10,4,
3420,PAC-3420,2024-05-12,7,5,
3421,PAC-3421,2024-10-27,9,5,Chile río nuestra tanto e pequeño.
3422,PAC-3422,2024-07-26,3,4,
3423,PAC-3423,2024-06-15,8,3,
3424,PAC-3424,2024-01-27,9,3,Ya tribunal mismo zonas lucha mano apoyo.
3425,PAC-3425,2024-06-08,2,3,
3426,PAC-3426,2024-02-17,10,4,
3427,PAC-3427,2024-05-20,10,5,Aspectos torno viaje principal su.
3428,PAC-3428,2024-11-11,1,2,
3429,PAC-3429,2024-03-28,4,3,
3430,PAC-3430,2024-07-19,4,4,Acciones acciones fue lleva.
3431,PAC-3431,2024-08-27,10,5,
3432,PAC-3432,2024-01-24,10,3,Tu aun puerta ir.
3433,PAC-3433,2024-01-28,10,4,
3434,PAC-3434,2024-12-26,3,4,Partido encima económico vida.
3435,PAC-3435,2024-08-26,8,5,
3436,PAC-3436,2024-12-04,9,4,Aquellas comenzó rafael explicó casi estado mientras.
3437,PAC-3437,2024-10-27,6,3,
3438,PAC-3438,2024-12-01,9,4,Octubre minutos partido.
3439,PAC-3439,2024-11-11,9,3,
3440,PAC-3440,2024-01-25,8,3,
3441,PAC-3441,2024-12-26,8,5,
3442,PAC-3442,2024-04-18,7,4,
3443,PAC-3443,2024-03-20,8,5,
3444,PAC-3444,,0,2,Julio mí amor dan políticos podría.
3445,PAC-3445,2024-03-23,8,4,
3446,PAC-3446,2024-02-14,8,3,Trabajar económica zona compañía demás.
3447,PAC-3447,2024-06-25,9,4,
3448,PAC-3448,2024-10-24,5,4,
3449,PAC-3449,2024-08-19,7,4,Primera libertad ha función.
3450,PAC-3450,2024-10-06,8,4,
3451,PAC-3451,2024-07-16,5,3,
3452,PAC-3452,2024-04-17,3,4,Encuentro riesgo marco pública mí parte mes.
3453,PAC-3453,2024-07-09,5,2,
3454,PAC-3454,2024-04-28,10,5,Servicios tierra función comenzó perdido.
3455,PAC-3455,2024-08-14,8,3,
3456,PAC-3456,2024-10-24,6,4,
3457,PAC-3457,2025-01-01,3,3,
3458,PAC-3458,2024-09-15,9,4,
3459,PAC-3459,2024-05-11,9,4,Trata conciencia comisión tan sangre.
3460,PAC-3460,2024-04-16,8,4,
3461,PAC-3461,2024-01-28,1,3,Tales exterior hacía parecía voy muestra.
3462,PAC-3462,2024-11-28,9,4,Ningún control calle.
3463,PAC-3463,2024-12-02,10,4,Podemos ex siguientes.
3464,PAC-3464,2024-03-03,9,4,
3465,PAC-3465,2024-08-23,5,3,
3466,PAC-3466,2024-08-24,7,3,Considera sus acción semanas capital presente.
3467,PAC-3467,2024-10-23,10,5,Ley banco siglo cierta.
3468,PAC-3468,2024-04-22,10,4,Medidas ese niño.
3469,PAC-3469,2024-09-16,4,3,Menor y acciones conocer encuentran especial.
3470,PAC-3470,2024-07-25,2,3,
3471,PAC-3471,2024-05-25,10,4,
3472,PAC-3472,2024-02-05,7,3,
3473,PAC-3473,2024-06-30,5,3,
3474,PAC-3474,2024-05-27,7,3,
3475,PAC-3475,2024-09-19,10,3,Qué mal habrá dicen permite pero.
3476,PAC-3476,2024-10-23,4,2,
3477,PAC-3477,2024-03-31,9,4,
3478,PAC-3478,2024-10-21,9,4,
3479,PAC-3479,2024-11-28,4,3,
3480,PAC-3480,2024-09-07,9,4,Fácil amor jamás tan superior socialista.
3481,PAC-3481,2024-11-04,4,4,
3482,PAC-3482,2024-03-14,9,4,Debe actividades ante dar dirección.
3483,PAC-3483,2024-06-10,9,4,Ninguna han debe cualquier c.
3484,PAC-3484,2024-01-12,5,3,
3485,PAC-3485,2024-10-17,0,3,
3486,PAC-3486,2024-04-08,9,4,
3487,PAC-3487,2024-09-12,9,4,Marco material quizá dos obra alguna.
3488,PAC-3488,2024-06-03,7,5,Mucho hospital podía dolor ir viaje.
3489,PAC-3489,2024-10-16,10,3,Mañana llegó popular conocer últimos programas realidad.
3490,PAC-3490,2024-04-20,7,4,
3491,PAC-3491,2024-11-24,10,5,Había algunas sociales chile modelo poco.
3492,PAC-3492,2024-02-05,7,4,
3493,PAC-3493,2024-02-01,5,3,
3494,PAC-3494,2024-08-10,8,3,
3495,PAC-3495,2024-02-09,10,4,
3496,PAC-3496,2024-04-20,5,4,
3497,PAC-3497,2024-08-20,8,4,
3498,PAC-3498,,5,3,
3499,PAC-3499,2024-03-26,8,5,Violencia unidad prueba alguien.
3500,PAC-3500,2024-05-07,9,4,
3501,PAC-3501,2024-11-05,10,4,Director abril sobre relaciones.
3502,PAC-3502,2024-04-19,4,3,Alto plan relación amigos dolor don quién.
3503,PAC-3503,2024-05-26,2,1,Campaña informe crisis.
3504,PAC-3504,2024-08-18,8,4,Ministro iglesia producto millones.
3505,PAC-3505,2024-09-09,9,4,Nunca tendrá apenas noche.
3506,PAC-3506,2024-07-11,4,3,
3507,PAC-3507,2024-11-30,8,3,Objetivo grado dejar.
3508,PAC-3508,2024-11-18,6,4,
3509,PAC-3509,2024-05-26,6,4,Hace pacientes pueden frente p fiscal dice alrededor.
3510,PAC-3510,2024-11-11,10,5,
3511,PAC-3511,2024-10-08,2,4,Televisión señaló diciembre máximo entrada fuerzas diciembre esas.
3512,PAC-3512,2024-10-17,10,4,
3513,PAC-3513,2024-06-29,7,3,Estas serie uso este amor.
3514,PAC-3514,2024-11-06,0,2,Centros carne has.
3515,PAC-3515,2024-12-15,8,3,
3516,PAC-3516,2024-03-26,7,3,
3517,PAC-3517,2024-07-10,9,4,Pequeña vida poner destino.
3518,PAC-3518,2024-09-18,9,4,Otras aun pronto quién mal función.
3519,PAC-3519,2024-08-06,10,5,
3520,PAC-3520,2024-06-23,10,5,
3521,PAC-3521,2024-08-18,9,5,
3522,PAC-3522,2024-03-22,10,5,Comercio ocasión mujeres unión cerca reforma.
3523,PAC-3523,2024-07-05,9,4,Cabeza otro caso trabajadores habría.
3524,PAC-3524,2024-09-22,10,5,
3525,PAC-3525,2024-07-17,8,4,Buena empresa iba pese están.
3526,PAC-3526,2024-10-30,7,4,
